City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
279,Vila Franca do Campo,40,PT,1579769544,87,37.72,-25.43,53.6,2.6
280,Caravelas,100,BR,1579767527,84,-17.71,-39.25,79.62800000000007,12.8
281,Copiapo,0,CL,1579773992,47,-27.37,-70.33,77.0,6.2
282,Solnechnyy,100,RU,1579819271,96,50.72,136.63,-4.089999999999968,0.22
283,Mayo,1,US,1579781961,80,38.89,-76.51,39.992,0.27
284,Walvis Bay,0,NA,1579840538,88,-22.96,14.51,66.00200000000008,1.5
285,Jiuquan,8,CN,1579826456,27,39.74,98.52,12.848000000000024,2.21
286,Laela,99,TZ,1579837671,96,-8.57,32.05,60.044000000000075,1.72
287,Silver City,90,US,1579788787,35,32.77,-108.28,55.400000000000006,3.6
288,Inta,100,RU,1579843588,96,66.03,60.17,5.9360000000000674,1.89
289,Ayan,100,RU,1579820402,76,56.45,138.17,-9.489999999999974,1.3
290,Luoyang,99,CN,1579822435,78,34.68,112.45,37.79600000000005,1.16
291,Uvelskiy,48,RU,1579838235,85,54.44,61.36,9.986000000000068,2.46
292,Clyde,90,US,1579783868,64,41.3,-82.98,39.992,2.1
293,Curtesti,0,RO,1579845023,79,47.72,26.65,28.994000000000074,3.1
294,Northam,90,GB,1579766786,93,51.03,-4.22,42.998000000000026,2.1
295,Pangnirtung,20,CA,1579787622,67,66.15,-65.71,-23.799999999999947,1.5
296,Oyama,40,JP,1579816081,86,36.3,139.8,48.992,2.1
297,New London,1,US,1579781267,74,41.36,-72.1,39.2,1.74
298,Tamiami,90,US,1579781316,93,25.76,-80.4,69.99800000000002,3.9
299,Coahuayana Viejo,90,MX,1579786209,64,18.73,-103.68,75.2,2.6
300,Gorontalo,5,ID,1579816601,75,0.54,123.06,79.98800000000006,1.08
301,Subate,100,LV,1579847182,91,56.01,25.91,37.70600000000003,5.44
302,Pedasi,66,PA,1579779532,82,7.53,-80.03,79.91600000000001,5.14
303,Durban,75,ZA,1579835817,83,-29.86,31.03,71.6,2.6
304,Mossamedes,84,AO,1579841856,78,-15.2,12.15,73.85,4.19
305,Rio Formoso,75,BR,1579767372,74,-8.66,-35.16,84.2,3.6
306,Sabzevar,0,IR,1579835770,77,36.21,57.68,34.628000000000064,2.67
307,Lavrentiya,30,RU,1579898620,85,65.58,-171.0,-14.619999999999962,0.48
308,Chlorakas,20,CY,1579841653,57,34.8,32.41,51.8,3.1
309,Sabang,37,ID,1579823712,78,5.89,95.32,82.61600000000001,8.51
310,Jahanabad,37,IN,1579827961,93,25.22,84.98,55.400000000000006,2.1
311,Laguna,40,US,1579792669,82,38.42,-121.42,59.0,1.31
312,Nantai,0,CN,1579820805,52,40.92,122.8,14.378000000000064,3.0
313,Payo,88,ID,1579820899,97,-3.75,103.64,70.30400000000006,0.68
314,Mazamari,99,PE,1579776587,96,-11.33,-74.53,62.63600000000007,1.1
315,Khorixas,51,NA,1579840688,44,-20.37,14.97,71.02400000000002,1.15
316,Charlotte,90,US,1579782508,42,35.23,-80.84,48.2,2.1
317,Casablanca,75,MA,1579851108,87,33.59,-7.62,55.004000000000055,5.1
318,Sharanga,63,RU,1579842599,91,57.18,46.54,14.30600000000003,3.77
319,Port Hedland,14,AU,1579815817,94,-20.32,118.57,80.6,2.1
320,El Cope,75,PA,1579779763,74,8.62,-80.6,82.4,1.5
321,Tautira,75,PF,1579793912,70,-17.73,-149.15,87.00800000000001,7.2
322,Davlekanovo,90,RU,1579839693,92,54.22,55.03,19.4,3.0
323,Kewanee,90,US,1579785525,98,41.25,-89.92,33.998000000000026,2.6
324,Chuchkovo,4,RU,1579842963,82,54.27,41.45,18.32000000000006,3.66
325,El Dovio,40,CO,1579778364,69,4.51,-76.24,80.6,3.1
326,Sidrolandia,75,BR,1579770983,100,-20.93,-54.96,75.2,3.6
327,Deputatsky,61,RU,1579827807,97,69.3,139.9,-32.331999999999965,1.12
328,Meulaboh,24,ID,1579823370,82,4.14,96.13,81.26600000000002,4.23
329,San Bartolome de Tirajana,20,ES,1579765989,63,27.92,-15.57,60.8,2.6
330,Lianhe,0,CN,1579820298,86,47.13,129.27,-7.3839999999999435,1.89
331,Aksarka,100,RU,1579842173,95,66.56,67.8,12.524000000000012,2.51
332,Srednekolymsk,99,RU,1579822391,98,67.45,153.68,-33.84399999999998,2.48
333,Cidreira,29,BR,1579768835,74,-30.18,-50.21,73.68800000000005,9.89
334,Yarmouth,1,US,1579780873,74,41.71,-70.23,39.2,2.1
335,Coquimbo,38,CL,1579773936,60,-29.95,-71.34,71.6,6.2
336,Constitucion,99,CL,1579773513,93,-35.33,-72.42,58.71200000000006,2.23
337,Clyde River,40,CA,1579793752,75,70.47,-68.59,-20.199999999999953,7.7
338,Chongwe,100,ZM,1579837876,96,-15.33,28.68,63.158,1.57
339,Tsaitien,90,CN,1579821568,87,30.58,114.03,44.6,4.0
340,Fontanafredda,0,IT,1579848074,69,45.97,12.57,39.2,0.5
341,Syracuse,76,IT,1579846058,87,37.09,15.28,46.004000000000055,2.1
342,Nyurba,43,RU,1579827921,97,63.28,118.33,-46.875999999999934,1.11
343,Andenes,75,NO,1579857408,90,69.31,16.12,35.6,7.7
344,Tay Ninh,100,VN,1579821590,82,11.3,106.1,71.33000000000004,0.56
345,Yangambi,100,CD,1579840299,43,0.81,24.43,70.358,1.06
346,Guiratinga,67,BR,1579771140,90,-16.35,-53.76,73.61600000000001,0.19
347,Palanca,93,RO,1579844926,79,46.53,26.12,26.6,1.5
348,Coffs Harbour,100,AU,1579806442,78,-30.3,153.13,84.2,4.6
349,Allingabro,99,DK,1579851056,100,56.47,10.33,44.99600000000005,4.1
350,Baruun-Urt,51,MN,1579824049,80,46.68,113.28,-2.505999999999979,4.47
351,Horodok,8,UA,1579845328,82,49.16,26.58,30.002000000000077,1.34
352,Zhigansk,5,RU,1579829042,98,66.77,123.37,-34.779999999999944,2.61
353,Guarapari,90,BR,1579767537,88,-20.67,-40.5,77.0,4.6
354,Sao Joao da Barra,100,BR,1579767571,95,-21.64,-41.05,73.85,4.1
355,Avanuorri,90,NO,1579858765,85,71.0,24.66,28.4,8.2
356,Lokosovo,99,RU,1579837303,93,61.13,74.82,22.622000000000035,5.04
357,Tonekabon,0,IR,1579837484,75,36.82,50.87,41.0,2.23
358,Uyuni,100,BO,1579773880,38,-20.46,-66.83,64.77800000000008,5.64
359,Comodoro Rivadavia,100,AR,1579770620,20,-45.87,-67.5,77.0,11.8
360,De Aar,0,ZA,1579837409,49,-30.65,24.01,69.22400000000002,7.33
361,Severo-Kuril'sk,82,RU,1579814588,82,50.68,156.12,17.02400000000001,3.71
362,Polovinnoye,93,RU,1579837221,93,54.79,65.99,12.758000000000003,2.97
363,Hong Kong,40,HK,1579820665,83,22.29,114.16,71.99600000000005,3.6
364,Pangkalanbuun,45,ID,1579819074,93,-2.68,111.62,77.14400000000008,0.78
365,Flinders,40,AU,1579806450,69,-34.58,150.86,77.0,6.2
366,Charagua,20,BO,1579773079,40,-19.8,-63.22,86.0,1.5
367,La Rioja,40,ES,1579851066,93,42.25,-2.5,42.8,5.1
368,Kaeo,2,NZ,1579800876,71,-35.1,173.78,84.00200000000008,0.89
369,Saint Anthony,90,US,1579786932,98,45.02,-93.22,33.998000000000026,1.5
370,Chinhoyi,100,ZW,1579837320,94,-17.37,30.2,64.14800000000002,2.56
371,Sembakung,5,ID,1579818273,82,3.82,117.25,76.01000000000008,1.58
372,Geraldton,0,AU,1579815874,93,-28.77,114.6,60.8,2.6
373,Shakiso,100,ET,1579837238,47,5.75,38.92,63.608000000000004,1.97
374,Maniago,0,IT,1579848077,78,46.17,12.71,37.004000000000055,0.4
375,Trincomalee,71,LK,1579827323,93,8.57,81.23,74.73200000000003,2.07
376,San Cristobal,40,VE,1579777678,62,7.77,-72.22,84.2,3.1
377,Kisangani,100,CD,1579840090,44,0.52,25.2,70.01600000000002,0.41
378,Puerto Boyaca,63,CO,1579778093,84,5.98,-74.59,77.18000000000004,1.36
379,Montepuez,74,MZ,1579835599,97,-13.13,39.0,69.27800000000008,1.36
380,Kahului,20,US,1579799083,54,20.89,-156.47,80.6,2.6
381,Turukhansk,97,RU,1579836775,90,65.82,87.98,3.704000000000054,5.96
382,Shorapur,0,IN,1579829099,65,16.52,76.75,66.2,2.35
383,Ponta do Sol,20,PT,1579766898,62,32.67,-17.1,59.0,4.6
384,Tiznit,12,MA,1579851095,77,29.58,-9.5,49.62200000000004,1.05
385,Djenne,100,ML,1579761976,12,13.91,-4.55,79.01600000000002,5.69
386,Leshukonskoye,55,RU,1579846257,97,64.9,45.76,1.3999999999999986,1.7
387,Paysandu,0,UY,1579770463,51,-32.32,-58.08,84.00200000000008,4.61
388,Bilibino,1,RU,1579819935,100,68.05,166.44,-38.59599999999995,0.69
389,Kajaani,90,FI,1579850141,100,64.17,27.67,30.2,4.1
390,Vieques,90,PR,1579777097,100,18.43,-65.83,75.99199999999999,2.6
391,Sioux Lookout,75,CA,1579787610,78,50.1,-91.92,15.8,1.0
392,Arrondissement de Langres,90,FR,1579850158,100,47.83,5.33,26.99600000000005,1.0
393,Ailigandi,70,PA,1579779197,95,9.23,-78.02,72.82400000000001,1.57
394,Husavik,90,IS,1579775956,58,66.04,-17.34,30.2,23.1
395,Howard Springs,75,AU,1579813556,83,-12.5,131.05,87.00800000000001,5.7
396,San Policarpo,66,PH,1579817009,86,12.18,125.51,80.24000000000002,7.6
397,Ardakan,0,IR,1579836166,51,32.31,54.02,37.4,2.1
398,Severnyy,75,RU,1579843262,85,50.68,36.55,23.0,4.0
399,Kaoma,91,ZM,1579838858,96,-14.78,24.8,63.30200000000008,1.44
400,Tchollire,71,CM,1579843404,16,8.4,14.17,65.13800000000005,0.62
401,Pimentel,75,PE,1579778279,29,-6.84,-79.93,66.2,4.6
402,Genhe,0,CN,1579822908,88,50.78,121.52,-22.62999999999994,1.74
403,Salihorsk,83,BY,1579845916,85,52.79,27.54,30.074000000000012,6.48
404,Masallatah,50,LY,1579845805,62,32.62,14.0,50.61200000000006,6.82
405,Ribeira Brava,20,PT,1579766888,62,32.65,-17.07,59.0,4.6
406,Broken Hill,0,AU,1579809052,42,-31.95,141.43,62.6,5.7
407,Tromso,75,NO,1579857230,89,69.65,18.96,33.8,3.1
408,Harper,42,LR,1579761906,91,4.38,-7.72,78.27800000000008,1.3
409,Casper,90,US,1579789711,51,42.87,-106.31,39.992,2.6
410,Yeppoon,75,AU,1579807812,70,-23.13,150.73,86.0,4.1
411,Tenenkou,98,ML,1579762114,12,14.46,-4.92,80.18600000000006,4.98
412,Chake Chake,100,TZ,1579836104,84,-5.25,39.77,82.23800000000006,6.78
413,Linfen,100,CN,1579822838,71,36.09,111.52,34.12400000000001,2.0
414,Ratnagiri,30,IN,1579829969,41,16.98,73.3,68.21600000000001,1.68
415,Margate,75,GB,1579765522,93,51.38,1.39,44.99600000000005,0.5
416,Ucluelet,90,CA,1579795428,93,48.93,-125.55,50.0,3.1
417,Tulun,100,RU,1579828864,89,54.56,100.58,3.704000000000054,2.42
418,La Ronge,90,CA,1579792058,85,55.1,-105.28,21.2,2.6
419,Jalingo,73,NG,1579844118,15,8.88,11.37,68.54000000000002,2.95
420,Sugod,88,PH,1579817424,89,12.99,124.08,77.21600000000001,5.72
421,Yatou,51,CN,1579820372,58,37.15,122.38,37.562000000000054,9.93
422,Zapadnaya Dvina,100,RU,1579845780,90,56.26,32.07,29.48000000000004,4.89
423,Ruza,75,RU,1579844623,73,55.7,36.2,23.0,5.0
424,Tankhoy,6,RU,1579827014,71,51.55,105.13,11.048000000000023,0.98
425,Polis,20,CY,1579841679,57,35.04,32.43,51.8,3.1
426,Brookings,90,US,1579787668,100,44.31,-96.8,28.4,5.7
427,Johi,53,PK,1579832281,58,26.69,67.61,58.53200000000002,1.02
428,Wattegama,12,LK,1579827112,95,6.8,81.48,72.55400000000006,2.47
429,Kribi,47,CM,1579843962,87,2.95,9.92,80.29400000000007,2.38
430,Port Macquarie,96,AU,1579806356,78,-31.43,152.92,87.00800000000001,5.37
431,Caruray,20,PH,1579818406,88,10.31,119.01,75.2,2.6
432,Koudougou,99,BF,1579761305,11,12.25,-2.37,77.32400000000001,5.08
433,Concordia,0,AR,1579770564,53,-31.39,-58.02,82.99400000000009,1.79
434,Rundu,64,NA,1579839771,36,-17.93,19.77,78.80000000000001,4.1
435,Naze,75,JP,1579817615,93,28.37,129.48,66.2,2.1
436,Pemberton,90,CA,1579795064,100,50.32,-122.8,33.8,2.03
437,Helong,0,CN,1579819568,84,42.54,129.0,0.6260000000000367,2.66
438,Asau,0,RO,1579844840,79,46.43,26.4,26.6,1.5
439,Sisophon,83,KH,1579822543,92,13.59,102.97,72.15800000000002,1.38
440,Gaza,75,PS,1579840762,81,31.5,34.47,53.6,6.7
441,Pochutla,90,MX,1579784202,83,15.74,-96.47,75.2,4.32
442,Agadez,1,NE,1579845357,18,19.75,10.25,59.306000000000026,2.02
443,Eenhana,96,NA,1579840641,69,-17.47,16.33,78.80000000000001,1.0
444,Qinzhou,93,CN,1579821962,89,21.95,108.62,67.85600000000002,1.15
445,San Quintin,0,MX,1579790359,72,30.48,-115.95,61.556000000000026,3.57
446,Kholtoson,1,RU,1579827168,89,50.3,103.31,-10.677999999999962,1.25
447,Hornepayne,100,CA,1579785706,95,49.21,-84.77,8.024000000000012,3.31
448,Faya,40,SA,1579837503,87,18.39,42.45,51.8,7.2
449,Camacha,40,PT,1579766763,82,33.08,-16.33,59.0,6.2
450,Blagoyevo,100,RU,1579844838,96,63.37,47.92,5.612000000000055,3.09
451,Tondano,20,ID,1579816221,100,1.3,124.91,71.6,1.0
452,Forsytheganj,95,BY,1579845352,81,52.63,29.73,31.35200000000008,5.47
453,Vila Velha,90,BR,1579767520,88,-20.33,-40.29,77.0,4.6
454,Port Lincoln,4,AU,1579810030,55,-34.73,135.87,67.87400000000002,5.11
455,Price,1,US,1579790291,80,39.6,-110.81,37.004000000000055,1.5
456,Luwuk,35,ID,1579816540,71,-0.95,122.79,80.90600000000003,1.61
457,Ocean City,1,US,1579781551,80,39.28,-74.57,39.2,0.88
458,Dingle,28,PH,1579817587,88,11.0,122.67,77.19800000000004,4.95
459,Praia da Vitoria,75,PT,1579770078,93,38.73,-27.07,53.6,4.19
460,Morehead,90,US,1579784297,100,37.27,-87.18,42.8,3.6
461,Selaphum,81,TH,1579822529,78,16.03,103.94,73.4,2.6
462,Ponta Pora,75,BR,1579771004,94,-22.54,-55.73,68.0,5.1
463,Te Anau,85,NZ,1579800685,68,-45.42,167.72,65.71400000000003,1.98
464,Syria,48,SY,1579840337,89,35.0,38.0,37.148000000000025,3.61
465,Fortuna,90,US,1579793641,82,40.6,-124.16,60.00800000000001,1.5
466,Kukuna,68,SL,1579763526,58,9.4,-12.67,77.36000000000008,2.83
467,Buala,0,SB,1579807090,63,-8.14,159.59,86.14400000000008,2.8
468,Karaton,40,ID,1579820087,94,-6.34,106.1,80.99600000000005,1.5
469,Dzaoudzi,90,YT,1579834124,88,-12.79,45.27,80.6,8.7
470,Taoudenni,100,ML,1579762664,22,22.68,-3.98,68.61200000000005,3.51
471,Coruripe,96,BR,1579767487,80,-10.13,-36.18,81.37400000000002,6.69
472,Birin,0,NP,1579827393,91,26.89,88.07,34.91600000000001,2.04
473,Joshimath,0,IN,1579829835,34,30.57,79.57,22.964000000000034,5.76
474,Isiro,98,CD,1579839699,42,2.77,27.62,62.58200000000002,1.42
475,Yiyang,100,CN,1579821754,95,28.59,112.33,44.76200000000006,3.21
476,Yanam,2,IN,1579827806,91,16.73,82.22,64.25600000000003,1.2
477,Olga,0,RU,1579818254,52,43.74,135.29,17.456000000000028,11.74
478,Katsuura,75,JP,1579815810,81,35.13,140.3,50.0,3.1
479,Hurghada,0,EG,1579840452,50,27.26,33.81,55.400000000000006,3.6
480,Jorochito,75,BO,1579773300,38,-18.05,-63.43,93.2,2.6
481,Siemiatycze,86,PL,1579846950,79,52.43,22.86,33.998000000000026,1.34
482,Lososina,100,RU,1579818019,89,49.0,140.31,9.608000000000004,3.9
483,Riverton,90,US,1579790697,81,40.52,-111.94,48.2,1.5
484,Felanitx,20,ES,1579849296,100,39.47,3.15,48.992,2.1
485,Sur,1,OM,1579833802,78,22.57,59.53,65.40800000000002,3.32
486,Aguimes,20,ES,1579765959,63,27.91,-15.45,60.8,2.6
487,Matagami,90,CA,1579784108,85,49.75,-77.63,14.0,2.1
488,Shebunino,99,RU,1579817148,94,46.43,141.86,19.760000000000083,5.96
489,Rocha,0,UY,1579769283,85,-34.48,-54.33,66.18200000000002,5.04
490,Santa Lucia,20,ES,1579765981,63,27.91,-15.54,60.8,2.6
491,Jos,32,NG,1579844800,31,9.92,8.9,55.79600000000005,2.52
492,Fort Pierce,90,US,1579781477,93,27.45,-80.33,68.0,3.73
493,Pecos,1,US,1579787478,31,31.42,-103.49,62.6,4.6
494,Marsh Harbour,0,BS,1579780596,73,26.54,-77.06,71.36600000000001,8.61
495,Saldanha,19,ZA,1579838577,53,-33.01,17.94,73.4,1.5
496,Guatire,40,VE,1579776550,78,10.48,-66.54,82.4,1.0
497,Nueve de Julio,0,AR,1579770726,34,-35.44,-60.88,81.19400000000007,3.78
498,Beloha,6,MG,1579832974,85,-25.17,45.05,68.18000000000004,4.72
499,Yulara,72,AU,1579812330,36,-25.24,130.99,77.0,7.2
500,Portland,90,US,1579794087,93,45.52,-122.68,55.99400000000007,4.1
501,Ambilobe,100,MG,1579833179,91,-13.2,49.05,77.19800000000004,3.62
502,Maceio,100,BR,1579767422,83,-9.67,-35.74,80.6,5.1
503,Huaidian,96,CN,1579821662,83,33.43,115.03,40.40600000000003,3.45
504,Mercedes,1,AR,1579770485,61,-34.65,-59.43,84.00200000000008,0.45
505,Laas,5,IT,1579848641,79,46.62,10.7,33.008,1.91
506,Dire Dawa,98,ET,1579836858,91,9.59,41.87,56.89400000000008,2.27
507,Kulunda,100,RU,1579833537,82,52.57,78.94,30.2,8.8
508,Formosa,40,AR,1579771206,65,-26.18,-58.18,82.4,4.6
509,Tshane,14,BW,1579838662,51,-24.02,21.87,76.28000000000004,7.31
510,Kirovskiy,0,RU,1579818910,87,45.09,133.51,0.5000000000000497,3.61
511,Fallon,75,US,1579792184,47,39.47,-118.78,55.99400000000007,3.1
512,Abu Zabad,0,SD,1579840127,20,12.35,29.25,52.016000000000005,6.77
513,Matsuura,75,JP,1579818126,87,33.33,129.72,57.2,4.1
514,Trairi,96,BR,1579768825,88,-3.28,-39.27,76.51400000000004,1.26
515,Birao,0,CF,1579841497,19,10.28,22.79,57.92000000000006,6.07
516,Turinsk,58,RU,1579838776,93,58.05,63.7,10.148000000000025,3.34
517,Arman,0,RU,1579818653,86,59.7,150.17,-12.981999999999964,3.27
518,Monrovia,40,LR,1579762810,94,6.3,-10.8,77.0,4.01
519,Lantawan,75,PH,1579817240,83,10.62,123.98,78.80000000000001,2.6
520,Baykit,99,RU,1579832382,98,61.67,96.37,-8.481999999999964,0.89
521,Vanimo,100,PG,1579811950,76,-2.67,141.3,81.41000000000008,0.6
522,Dwarka,21,IN,1579831505,57,22.24,68.97,69.42200000000004,7.94
523,OEstersund,40,SE,1579852709,95,63.18,14.64,35.00600000000003,4.1
524,Umm Kaddadah,0,SD,1579840851,25,13.6,26.69,49.92800000000007,5.5
525,Payakumbuh,45,ID,1579821921,96,-0.22,100.63,67.55000000000001,0.97
526,Ciudad Bolivar,66,VE,1579775628,54,8.12,-63.55,83.62400000000002,4.93
527,Dharmadam,20,IN,1579828993,94,11.78,75.43,73.4,2.6
528,Ozark,90,US,1579785710,100,37.02,-93.21,39.00200000000008,3.6
529,Blonie,75,PL,1579847432,80,52.2,20.62,39.00200000000008,4.1
530,Ca Mau,97,VN,1579821635,90,9.18,105.15,73.32800000000006,2.42
531,San Mateo del Mar,6,MX,1579783891,81,16.2,-95.0,77.18000000000004,4.01
532,Yining,98,CN,1579821268,98,29.04,114.56,44.76200000000006,0.88
533,Smithers,75,CA,1579797216,97,54.78,-127.17,33.8,1.5
534,Vrede,67,ZA,1579836541,97,-27.43,29.17,56.030000000000044,4.01
535,Abay,75,KZ,1579834329,86,49.63,72.85,26.6,12.0
536,Tral,0,IN,1579831303,59,33.93,75.1,19.43600000000007,1.59
537,Namatanai,33,PG,1579809193,75,-3.67,152.43,83.82200000000003,2.47
538,Assiut,0,EG,1579841075,70,27.18,31.18,46.4,1.0
539,Tual,10,ID,1579813747,78,-5.67,132.75,83.44400000000007,6.86
540,Dalvik,90,IS,1579776187,58,65.97,-18.53,30.2,23.1
541,Saint-Augustin,100,CA,1579779885,85,51.23,-58.65,25.61000000000008,7.28
542,Gananoque,1,CA,1579782723,68,44.33,-76.17,33.008,0.7
543,Falmouth,100,GB,1579766793,100,50.15,-5.07,48.00200000000008,4.1
544,Mitsamiouli,100,KM,1579834728,81,-11.38,43.28,80.79800000000003,6.0
545,Petropavlovsk-Kamchatsky,0,RU,1579814543,58,53.05,158.65,-2.199999999999953,3.0
546,Vanderhoof,80,CA,1579796253,96,54.02,-124.02,32.66600000000001,0.99
547,Koumac,74,NC,1579804817,57,-20.57,164.28,82.67000000000007,2.08
548,Bani,40,DO,1579778163,78,18.28,-70.33,78.80000000000001,3.1
549,Rio Brilhante,99,BR,1579770797,85,-21.8,-54.55,72.15800000000002,3.71
550,Riwaka,46,NZ,1579800181,82,-41.08,173.0,69.00800000000001,2.24
551,Liverpool,90,GB,1579767070,100,53.41,-2.98,44.99600000000005,3.1
552,Bakchar,100,RU,1579834031,91,57.02,82.07,27.032000000000018,5.86
553,Sagana,100,KE,1579837109,87,-0.67,37.2,60.116000000000014,1.76
554,Apac,100,UG,1579838451,30,1.98,32.54,71.9600000000001,2.2
555,Swan River,25,CA,1579790313,85,52.11,-101.27,14.0,1.65
556,Alekseyevka,48,RU,1579842738,86,50.63,38.69,19.364000000000033,4.48
557,Dali,0,CN,1579824363,75,25.7,100.18,30.182000000000016,0.71
558,Amuntai,1,ID,1579818225,75,-2.42,115.25,79.41200000000006,1.04
559,Pudukkottai,20,IN,1579828058,94,10.38,78.82,73.4,4.1
